FECHA (YYMMDD);HORA (HHMM);;
180106;0200;20,7953;
180106;0300;19,7782;
180106;0400;18,9029;
180106;0500;18,6333;
180106;0600;18,0583;
180106;0700;18,8083;
180106;0800;22,3833;
180106;0900;24,4417;
180106;1000;26,45;
180106;1100;28,7333;
180106;1200;30,5917;
180106;1300;31,675;
180106;1400;33,4667;
180106;1500;34,0623;
180106;1600;34,7699;
180106;1700;34,801;
180106;1800;33,7935;
180106;1900;32,4844;
180106;2000;30,871;
180106;2100;28,8457;
180106;2200;27,5203;
180106;2300;25,8115;
180107;0000;24,425;
180107;0100;23,4083;
180107;0200;22,55;
180107;0300;21,4083;
180107;0400;21,2097;
180107;0500;20,7083;
180107;0600;20,1917;
180107;0700;20,9167;
180107;0800;24,15;
180107;0900;25,7917;
180107;1000;26,9091;
180107;1100;28,0979;
180107;1200;29,3726;
180107;1300;29,2055;
180107;1400;29,3301;
180107;1500;29,7866;
180107;1600;29,5544;
180107;1700;29,2141;
180107;1800;28,262;
180107;1900;26,5033;
180107;2000;24,2029;
180107;2100;22,3859;
180107;2200;20,9667;
180107;2300;20,0333;
180108;0000;19,2765;
180108;0100;18,6761;
180108;0200;18,0897;
180108;0300;17,8337;
180108;0400;17,3167;
180108;0500;16,8956;
180108;0600;16,65;
180108;0700;17,2667;
180108;0800;19,175;
180108;0900;20,8;
180108;1000;22,8583;
180108;1100;25,0833;
180108;1200;27,1667;
180108;1300;28,6667;
180108;1400;29,812;
180108;1500;30,2583;
180108;1600;29,8667;
180108;1700;29,225;
180108;1800;27,325;
180108;1900;25,3583;
180108;2000;23,9098;
180108;2100;22,0511;
180108;2200;20,6;
180108;2300;19,225;
180109;0000;18,7417;
180109;0100;17,8736;
180109;0200;17,5148;
180109;0300;17,2562;
180109;0400;17,0558;
180109;0500;16,7887;
180109;0600;16,4583;
180109;0700;16,775;
180109;0800;19,0667;
180109;0900;21,0917;
180109;1000;23,3;
180109;1100;25,8;
180109;1200;27,8833;
180109;1300;28,85;
180109;1400;30,5667;
180109;1500;30,8268;
180109;1600;31,2917;
180109;1700;29,9678;
180109;1800;28,6583;
180109;1900;27,4;
180109;2000;25,8417;
180109;2100;23,6917;
180109;2200;22,45;
180109;2300;21,3833;
180110;0000;21,225;
180110;0100;20,8471;
180110;0200;20,5218;
180110;0300;19,813;
180110;0400;19,2376;
180110;0500;18,8289;
180110;0600;18,3167;
180110;0700;18,9583;
180110;0800;21,7083;
180110;0900;24,1667;
180110;1000;26,6583;
180110;1100;28,75;
180110;1200;30,3583;
180110;1300;31,5333;
180110;1400;31,3757;
180110;1500;31,2;
180110;1600;30,3;
180110;1700;29,4167;
180110;1800;27,9083;
180110;1900;26,575;
180110;2000;24,4667;
180110;2100;22,9;
180110;2200;22,0917;
180110;2300;21,613;
180111;0000;20,8626;
180111;0100;20,079;
180111;0200;19,3619;
180111;0300;18,8699;
180111;0400;18,4612;
180111;0500;18,1108;
180111;0600;18,125;
180111;0700;18,575;
180111;0800;19,7583;
180111;0900;22,2833;
180111;1000;24,975;
180111;1100;26,975;
180111;1200;28,675;
180111;1300;29,4667;
180111;1400;30,2417;
180111;1500;29,75;
180111;1600;29,3917;
180111;1700;28,3917;
180111;1800;27,0333;
180111;1900;26,025;
180111;2000;24,1626;
180111;2100;22,375;
180111;2200;21,4417;
180111;2300;20,7365;
180112;0000;19,9446;
180112;0100;19,4442;
180112;0200;18,8822;
180112;0300;18,6101;
180112;0400;18,1514;
180112;0500;17,9343;
180112;0600;17,6167;
180112;0700;17,6;
180112;0800;19,7;
180112;0900;21,4417;
180112;1000;23,4;
180112;1100;25,5917;
180112;1200;27;
180112;1300;29;
180112;1400;28,3583;
180112;1500;28,2917;
180112;1600;28,325;
180112;1700;26,9917;
180112;1800;25,975;
180112;1900;24,3833;
180112;2000;22,45;
180112;2100;21,225;
180112;2200;20,7;
180112;2300;20,1;
180113;0000;19,1265;
180113;0100;19,2344;
180113;0200;18,7174;
180113;0300;18,1671;
180113;0400;18,475;
180113;0500;17,5983;
180113;0600;17,1417;
180113;0700;17,7395;
180113;0800;18,7333;
180113;0900;20,225;
180113;1000;21,55;
180113;1100;23,125;
180113;1200;25,1167;
180113;1300;25,8583;
180113;1400;26,2953;
180113;1500;26,72;
180113;1600;26,7029;
180113;1700;26,6208;
180113;1800;26,5855;
180113;1900;25,5768;
180113;2000;24,3348;
180113;2100;23,0167;
180113;2200;21,85;
180113;2300;21,3587;
180114;0000;20,8833;
180114;0100;20,2567;
180114;0200;19,4731;
180114;0300;18,5977;
180114;0400;18,1474;
180114;0500;17,7553;
180114;0600;17,4717;
180114;0700;17,8464;
180114;0800;19,85;
180114;0900;21,1833;
180114;1000;22,6333;
180114;1100;24,525;
180114;1200;25,4529;
180114;1300;25,2359;
180114;1400;26,1833;
180114;1500;27,4518;
180114;1600;26,3682;
180114;1700;25,2011;
180114;1800;24,509;
180114;1900;22,5171;
180114;2000;20,275;
180114;2100;19,1817;
180114;2200;18,1167;
180114;2300;17,6729;
180115;0000;17,2475;
180115;0100;17,0222;
180115;0200;16,7884;
180115;0300;16,913;
180115;0400;16,871;
180115;0500;16,5873;
180115;0600;16,4703;
180115;0700;16,51;
180115;0800;16,575;
180115;0900;17,0917;
180115;1000;18,0583;
180115;1100;19,125;
180115;1200;20,0083;
180115;1300;22,7917;
180115;1400;24,55;
180115;1500;24,7587;
180115;1600;24,8167;
180115;1700;25,9583;
180115;1800;25,7083;
180115;1900;22,9;
180115;2000;21,05;
180115;2100;19,3083;
180115;2200;17,7833;
180115;2300;17,15;
180116;0000;16,5876;
180116;0100;16,154;
180116;0200;16,0036;
180116;0300;15,7349;
180116;0400;15,2014;
180116;0500;14,8096;
180116;0600;14,3844;
180116;0700;14,6;
180116;0800;15,1833;
180116;0900;16,9917;
180116;1000;20,0917;
180116;1100;22,6917;
180116;1200;24,85;
180116;1300;26,5318;
180116;1400;28,2231;
180116;1500;29,1394;
180116;1600;28,7974;
180116;1700;28,1721;
180116;1800;26,4133;
180116;1900;25,1879;
180116;2000;23,025;
180116;2100;21,029;
180116;2200;19,5667;
180116;2300;18,8667;
180117;0000;18,3696;
180117;0100;17,8192;
180117;0200;17,0188;
180117;0300;16,4768;
180117;0400;15,9007;
180117;0500;15,7672;
180117;0600;15,25;
180117;0700;15,8333;
180117;0800;18,5667;
180117;0900;21,025;
180117;1000;23,4583;
180117;1100;26,225;
180117;1200;27,9417;
180117;1300;29,3138;
180117;1400;30,3884;
180117;1500;31,8798;
180117;1600;31,8636;
180117;1700;31,6873;
180117;1800;31,0417;
180117;1900;29,7917;
180117;2000;27,7362;
180117;2100;25,2526;
180117;2200;23,8917;
180117;2300;23,025;
180118;0000;22,075;
180118;0100;21,2094;
180118;0200;20,4007;
180118;0300;19,4421;
180118;0400;19;
180118;0500;18,3417;
180118;0600;17,8083;
180118;0700;18,75;
180118;0800;21,0167;
180118;0900;23,4;
180118;1000;26,5;
180118;1100;28,8167;
180118;1200;30,3083;
180118;1300;;
180118;1400;;
180118;1500;;
180118;1600;33,4974;
180118;1700;33,08;
180118;1800;31,8583;
180118;1900;30,0417;
180118;2000;27,825;
180118;2100;25,6083;
180118;2200;24,2833;
180118;2300;23,7083;
180119;0000;22,9667;
180119;0100;21,6833;
180119;0200;21,1833;
180119;0300;20,1667;
180119;0400;19,5583;
180119;0500;19,0583;
180119;0600;18,3333;
180119;0700;18,8333;
180119;0800;22,1667;
180119;0900;24,2667;
180119;1000;26,725;
180119;1100;28,9583;
180119;1200;29,9583;
180119;1300;30,2943;
180119;1400;30,5583;
180119;1500;30,2;
180119;1600;29,7015;
180119;1700;29,6678;
180119;1800;28,709;
180119;1900;28,0167;
180119;2000;25,9833;
180119;2100;23,8231;
180119;2200;22,356;
180119;2300;21,2057;
180120;0000;20,297;
180120;0100;19,4717;
180120;0200;17,8964;
180120;0300;17,346;
180120;0400;16,3123;
180120;0500;15,7768;
180120;0600;15,6183;
180120;0700;16,275;
180120;0800;17,975;
180120;0900;18,9917;
180120;1000;21;
180120;1100;22,4833;
180120;1200;24,375;
180120;1300;25,5667;
180120;1400;26,7424;
180120;1500;27,7837;
180120;1600;28,0667;
180120;1700;28,4398;
180120;1800;27,4262;
180120;1900;26,0475;
180120;2000;23,5638;
180120;2100;21,9667;
180120;2200;20,4051;
180120;2300;19,0297;
180121;0000;17,846;
180121;0100;16,679;
180121;0200;15,9935;
180121;0300;15,7183;
180121;0400;15,7264;
180121;0500;16,0858;
180121;0600;16,4188;
180121;0700;16,6185;
180121;0800;17,4932;
180121;0900;19,8594;
180121;1000;21,7757;
180121;1100;22,6504;
180121;1200;22,4083;
180121;1300;22,7902;
180121;1400;23,6898;
180121;1500;24,5312;
180121;1600;24,9225;
180121;1700;24,4471;
180121;1800;23,6468;
180121;1900;22,4797;
180121;2000;20,471;
180121;2100;19,0373;
180121;2200;18,4619;
180121;2300;17,8282;
180122;0000;17,3862;
180122;0100;17,0108;
180122;0200;16,5021;
180122;0300;16,1351;
180122;0400;16,0681;
180122;0500;15,8588;
180122;0600;15,5753;
180122;0700;16,0417;
180122;0800;18,2667;
180122;0900;20,075;
180122;1000;22,6583;
180122;1100;24,6417;
180122;1200;26,625;
180122;1300;27,1305;
180122;1400;26,6468;
180122;1500;28,563;
180122;1600;29,2044;
180122;1700;29,0707;
180122;1800;28,6954;
180122;1900;27,1033;
180122;2000;24,8279;
180122;2100;22,3693;
180122;2200;20,6605;
180122;2300;19,425;
180123;0000;18,6432;
180123;0100;17,7178;
180123;0200;16,7507;
180123;0300;16,2087;
180123;0400;15,925;
180123;0500;15,47;
180123;0600;15,325;
180123;0700;15,1917;
180123;0800;16,9583;
180123;0900;18,3333;
180123;1000;19,3583;
180123;1100;22,175;
180123;1200;24,2167;
180123;1300;25,8333;
180123;1400;27,2417;
180123;1500;28,4366;
180123;1600;28,8279;
180123;1700;28,1775;
180123;1800;28,55;
180123;1900;27,7185;
180123;2000;25,6681;
180123;2100;23,7761;
180123;2200;22,6083;
180123;2300;21,7583;
180124;0000;20,9833;
180124;0100;19,6401;
180124;0200;18,8897;
180124;0300;18,1478;
180124;0400;17,7807;
180124;0500;17,2804;
180124;0600;17,05;
180124;0700;17,325;
180124;0800;20,25;
180124;0900;22,825;
180124;1000;25,5333;
180124;1100;28;
180124;1200;29,5583;
180124;1300;30,4167;
180124;1400;31,3273;
180124;1500;30,8351;
180124;1600;31,2598;
180124;1700;30,4833;
180124;1800;29,7507;
180124;1900;28,3504;
180124;2000;25,8417;
180124;2100;24,025;
180124;2200;22,3917;
180124;2300;21,6728;
180125;0000;20,3391;
180125;0100;19,2971;
180125;0200;18,6251;
180125;0300;18,1297;
180125;0400;17,8876;
180125;0500;17,2539;
180125;0600;16,3119;
180125;0700;15,9683;
180125;0800;18,2862;
180125;0900;19,8674;
180125;1000;21,709;
180125;1100;23,3007;
180125;1200;26,0757;
180125;1300;27,909;
180125;1400;29,3174;
180125;1500;29,8004;
180125;1600;29,1417;
180125;1700;29,0236;
180125;1800;27,7732;
180125;1900;26,8811;
180125;2000;24,1333;
180125;2100;21,875;
180125;2200;21,05;
180125;2300;20,0917;
180126;0000;19,646;
180126;0100;18,4457;
180126;0200;17,6953;
180126;0300;16,9199;
180126;0400;15,8681;
180126;0500;14,7013;
180126;0600;14,2667;
180126;0700;14,0083;
180126;0800;15,9167;
180126;0900;18,2083;
180126;1000;20,409;
180126;1100;23,0671;
180126;1200;25,5083;
180126;1300;26,9734;
180126;1400;28,7565;
180126;1500;28,8395;
180126;1600;28,3583;
180126;1700;27,9554;
180126;1800;27,4667;
180126;1900;25,9214;
180126;2000;23,371;
180126;2100;21,0583;
180126;2200;20,075;
180126;2300;19,3333;
180127;0000;18,8101;
180127;0100;18,2692;
180127;0200;17,6833;
180127;0300;17,0101;
180127;0400;16,375;
180127;0500;15,6583;
180127;0600;15,7333;
180127;0700;15,6417;
180127;0800;18,5583;
180127;0900;20,9;
180127;1000;23,3667;
180127;1100;25,7083;
180127;1200;27,5892;
180127;1300;29,575;
180127;1400;30,4884;
180127;1500;31,6298;
180127;1600;32,1453;
180127;1700;32,2997;
180127;1800;32,2656;
180127;1900;31,1366;
180127;2000;28,9696;
180127;2100;26,9167;
180127;2200;25,1105;
180127;2300;23,8268;
180128;0000;23;
180128;0100;21,65;
180128;0200;20,5917;
180128;0300;19,6167;
180128;0400;19,2417;
180128;0500;18,6167;
180128;0600;17,9833;
180128;0700;17,7917;
180128;0800;22,075;
180128;0900;24,7083;
180128;1000;26,9134;
180128;1100;29,425;
180128;1200;31,0961;
180128;1300;32,8248;
180128;1400;33,974;
180128;1500;35,0566;
180128;1600;35,7391;
180128;1700;35,0551;
180128;1800;34,0294;
180128;1900;32,9037;
180128;2000;30,6265;
180128;2100;28,1917;
180128;2200;26,5667;
180128;2300;25,1667;
180129;0000;24,1583;
180129;0100;22,9901;
180129;0200;22,3315;
180129;0300;21,2311;
180129;0400;20,4308;
180129;0500;19,725;
180129;0600;19,3667;
180129;0700;19,0167;
180129;0800;21,775;
180129;0900;24,2333;
180129;1000;25,8667;
180129;1100;28,0667;
180129;1200;29,425;
180129;1300;30,1417;
180129;1400;30,7273;
180129;1500;30,5667;
180129;1600;30,2682;
180129;1700;29,65;
180129;1800;28;
180129;1900;26,0917;
180129;2000;23,6583;
180129;2100;21,725;
180129;2200;20,85;
180129;2300;20,6;
180130;0000;18,9475;
180130;0100;17,1637;
180130;0200;16,4634;
180130;0300;15,5023;
180130;0400;14,2189;
180130;0500;13,002;
180130;0600;12,7667;
180130;0700;12,8766;
180130;0800;15,2;
180130;0900;17,6667;
180130;1000;20,2;
180130;1100;23,1667;
180130;1200;25,7083;
180130;1300;27,7167;
180130;1400;29,4201;
180130;1500;29,6837;
180130;1600;30,2417;
180130;1700;30,34;
180130;1800;30,3647;
180130;1900;28,956;
180130;2000;26,839;
180130;2100;25,0167;
180130;2200;23,5718;
180130;2300;22,7583;
180131;0000;21,8293;
180131;0100;21,1333;
180131;0200;20,6917;
180131;0300;19,5032;
180131;0400;18,9862;
180131;0500;18,6333;
180131;0600;18,5182;
180131;0700;18,7333;
180131;0800;21,8833;
180131;0900;23,775;
180131;1000;25,9;
180131;1100;28,4917;
180131;1200;30,35;
180131;1300;31,515;
180131;1400;33,4794;
180131;1500;34,1537;
180131;1600;34,2114;
180131;1700;33,9523;
180131;1800;32,4766;
180131;1900;30,6796;
180131;2000;28,525;
180131;2100;26,45;
180131;2200;24,9917;
180131;2300;24,0167;
180201;0000;23,2167;
180201;0100;22,1442;
180201;0200;21,3438;
180201;0300;20,2927;
180201;0400;19,9917;
180201;0500;19,3667;
180201;0600;18,5917;
180201;0700;18,4917;
180201;0800;20,9917;
180201;0900;24,0833;
180201;1000;26,8167;
180201;1100;28,6895;
180201;1200;30,6;
180201;1300;32,2583;
180201;1400;32,6167;
180201;1500;32,7637;
180201;1600;32,4917;
180201;1700;32,0167;
180201;1800;30,9417;
180201;1900;29,1417;
180201;2000;26,8917;
180201;2100;25,2583;
180201;2200;23,9;
180201;2300;23,2583;
180202;0000;22,2917;
180202;0100;21,4511;
180202;0200;20,284;
180202;0300;19,6837;
180202;0400;19,025;
180202;0500;18,7233;
180202;0600;18,025;
180202;0700;17,2167;
180202;0800;19,0667;
180202;0900;21,1417;
180202;1000;23,1667;
180202;1100;25,2833;
180202;1200;26,7417;
180202;1300;27,9;
180202;1400;28,85;
180202;1500;29,6333;
180202;1600;29,9167;
180202;1700;29,7583;
180202;1800;28,7417;
180202;1900;27,3667;
180202;2000;24,85;
180202;2100;23,075;
180202;2200;21,7833;
180202;2300;21,3001;
180203;0000;20,9917;
180203;0100;20,1398;
180203;0200;19,2395;
180203;0300;18,4475;
180203;0400;16,9888;
180203;0500;16,4551;
180203;0600;15,9083;
180203;0700;15,5667;
180203;0800;16,8083;
180203;0900;18,6083;
180203;1000;21,3083;
180203;1100;24,0667;
180203;1200;26,575;
180203;1300;27,6667;
180203;1400;28,7167;
180203;1500;29,5167;
180203;1600;29,4667;
180203;1700;28,9273;
180203;1800;28,2833;
180203;1900;26,9917;
180203;2000;25,0667;
180203;2100;23,7833;
180203;2200;22,8167;
180203;2300;21,9583;
180204;0000;21,5333;
180204;0100;20,8917;
180204;0200;20,4634;
180204;0300;19,9547;
180204;0400;19,471;
180204;0500;18,9583;
180204;0600;18,6333;
180204;0700;18,3667;
180204;0800;20,1917;
180204;0900;22,8917;
180204;1000;25,4833;
180204;1100;27,0917;
180204;1200;28,7083;
180204;1300;30,2511;
180204;1400;31,0417;
180204;1500;31,3254;
180204;1600;31,0833;
180204;1700;31,0083;
180204;1800;29,4731;
180204;1900;27,675;
180204;2000;25,4417;
180204;2100;23,6;
180204;2200;22,3091;
180204;2300;21,6833;
180205;0000;20,9;
180205;0100;20,3289;
180205;0200;19,7035;
180205;0300;19,1614;
180205;0400;18,5945;
180205;0500;18,0583;
180205;0600;18,05;
180205;0700;17,7583;
180205;0800;18,7667;
180205;0900;20,8;
180205;1000;23,3083;
180205;1100;25,9333;
180205;1200;28,35;
180205;1300;29,3583;
180205;1400;29,9167;
180205;1500;29,6;
180205;1600;28,8833;
180205;1700;27,8417;
180205;1800;25,5083;
180205;1900;24,8417;
180205;2000;24,1818;
180205;2100;23,4667;
180205;2200;22,2667;
180205;2300;22,0615;
180206;0000;22,05;
180206;0100;21,5858;
180206;0200;20,3771;
180206;0300;20,1351;
180206;0400;19,1264;
180206;0500;18,2094;
180206;0600;18,1417;
180206;0700;17,3583;
180206;0800;17,5833;
180206;0900;18,95;
180206;1000;21,8833;
180206;1100;24,3083;
180206;1200;25,4333;
180206;1300;27,05;
180206;1400;28,1667;
180206;1500;29,925;
180206;1600;30,2083;
180206;1700;28,9083;
180206;1800;28,3083;
180206;1900;27,0833;
180206;2000;25,3417;
180206;2100;24,075;
180206;2200;23,0833;
180206;2300;22,425;
180207;0000;21,8333;
180207;0100;20,9928;
180207;0200;20,4007;
180207;0300;19,7504;
180207;0400;19,275;
180207;0500;18,5977;
180207;0600;18,4083;
180207;0700;18,0395;
180207;0800;19,6667;
180207;0900;22,45;
180207;1000;24,4083;
180207;1100;26,7333;
180207;1200;28,0583;
180207;1300;29,2083;
180207;1400;29,725;
180207;1500;29,6083;
180207;1600;29,35;
180207;1700;28,9167;
180207;1800;27,7417;
180207;1900;26,15;
180207;2000;24,1083;
180207;2100;22,5917;
180207;2200;21,85;
180207;2300;21,0417;
180208;0000;20,5917;
180208;0100;20,2417;
180208;0200;19,4982;
180208;0300;18,6144;
180208;0400;17,8725;
180208;0500;17,4971;
180208;0600;17,425;
180208;0700;17,4167;
180208;0800;19,1583;
180208;0900;22,2333;
180208;1000;24,6417;
180208;1100;26,0833;
180208;1200;28,275;
180208;1300;29,1833;
180208;1400;29,675;
180208;1500;30,1333;
180208;1600;29,9833;
180208;1700;29,3583;
180208;1800;28,65;
180208;1900;26,7583;
180208;2000;24,3167;
180208;2100;22,5917;
180208;2200;21,6917;
180208;2300;21,125;
180209;0000;20,7974;
180209;0100;20,3083;
180209;0200;19,6667;
180209;0300;19,1879;
180209;0400;18,5083;
180209;0500;18,4417;
180209;0600;18,025;
180209;0700;17,8917;
180209;0800;19,7167;
180209;0900;22,0833;
180209;1000;23,6833;
180209;1100;26,15;
180209;1200;28,2667;
180209;1300;29,55;
180209;1400;30,6417;
180209;1500;31,15;
180209;1600;31,45;
180209;1700;30,7667;
180209;1800;30,075;
180209;1900;28,9917;
180209;2000;26,825;
180209;2100;25,175;
180209;2200;24,0583;
180209;2300;23;
180210;0000;21,746;
180210;0100;20,4667;
180210;0200;19,125;
180210;0300;18,2417;
180210;0400;17,3417;
180210;0500;16,45;
180210;0600;15,8917;
180210;0700;15,5583;
180210;0800;18,2917;
180210;0900;20,7917;
180210;1000;23,8;
180210;1100;26,1;
180210;1200;27,6083;
180210;1300;29,7;
180210;1400;31,35;
180210;1500;31,4;
180210;1600;31,2364;
180210;1700;30,7833;
180210;1800;28,6083;
180210;1900;27,9167;
180210;2000;26,0333;
180210;2100;24,2333;
180210;2200;22,9417;
180210;2300;21,5083;
180211;0000;20,5583;
180211;0100;19,5941;
180211;0200;18,3854;
180211;0300;17,61;
180211;0400;16,7333;
180211;0500;16,7083;
180211;0600;16,1083;
180211;0700;15,8417;
180211;0800;18,925;
180211;0900;21,6833;
180211;1000;24,0667;
180211;1100;26,2417;
180211;1200;28,7333;
180211;1300;31,375;
180211;1400;32,4185;
180211;1500;32,8833;
180211;1600;33,0921;
180211;1700;32,733;
180211;1800;32,525;
180211;1900;31,2;
180211;2000;28,6417;
180211;2100;26,2667;
180211;2200;24,6583;
180211;2300;23,65;
180212;0000;22,175;
180212;0100;21,0917;
180212;0200;19,8083;
180212;0300;19,525;
180212;0400;18,725;
180212;0500;18,3083;
180212;0600;17,6417;
180212;0700;17,5833;
180212;0800;20,8333;
180212;0900;24,4917;
180212;1000;27,1833;
180212;1100;29,75;
180212;1200;31,875;
180212;1300;34,0417;
180212;1400;35,2333;
180212;1500;35,4583;
180212;1600;35,5833;
180212;1700;34,9833;
180212;1800;33,725;
180212;1900;31,7833;
180212;2000;28,8417;
180212;2100;26,8917;
180212;2200;25,8667;
180212;2300;24,4667;
180213;0000;22,825;
180213;0100;22,1667;
180213;0200;20,925;
180213;0300;20,4167;
180213;0400;19,625;
180213;0500;19,4417;
180213;0600;19,1;
180213;0700;18,7083;
180213;0800;21,85;
180213;0900;25,225;
180213;1000;27,4417;
180213;1100;29,8333;
180213;1200;30,475;
180213;1300;31,125;
180213;1400;31,425;
180213;1500;31,8833;
180213;1600;31,375;
180213;1700;30,3667;
180213;1800;28,3;
180213;1900;26,3167;
180213;2000;23,825;
180213;2100;21,9583;
180213;2200;20,8;
180213;2300;19,9917;
180214;0000;19,2;
180214;0100;18,4667;
180214;0200;17,8917;
180214;0300;17,2046;
180214;0400;16,7333;
180214;0500;16,1083;
180214;0600;15,65;
180214;0700;15,7183;
180214;0800;17,1167;
180214;0900;19,05;
180214;1000;21,925;
180214;1100;23,775;
180214;1200;25,7583;
180214;1300;28,1667;
180214;1400;29,0083;
180214;1500;29,7333;
180214;1600;30,45;
180214;1700;30,7667;
180214;1800;29,625;
180214;1900;27,8;
180214;2000;25,5583;
180214;2100;23,7917;
180214;2200;22,475;
180214;2300;21,7333;
180215;0000;20,9167;
180215;0100;20,1583;
180215;0200;19,4833;
180215;0300;18,8865;
180215;0400;18,4196;
180215;0500;17,7333;
180215;0600;17,4917;
180215;0700;17,275;
180215;0800;18,5417;
180215;0900;20,775;
180215;1000;23,5583;
180215;1100;25,8083;
180215;1200;28,35;
180215;1300;29,6417;
180215;1400;30,5667;
180215;1500;30,85;
180215;1600;30,3417;
180215;1700;29,6333;
180215;1800;29,2583;
180215;1900;27,5417;
180215;2000;25,0917;
180215;2100;23,3833;
180215;2200;22,225;
180215;2300;21,5333;
180216;0000;20,7667;
180216;0100;20,0583;
180216;0200;19,4083;
180216;0300;18,475;
180216;0400;18,0167;
180216;0500;17,7;
180216;0600;17,3917;
180216;0700;17,025;
180216;0800;19,275;
180216;0900;22,3333;
180216;1000;25,0667;
180216;1100;27,0667;
180216;1200;28,8917;
180216;1300;31,175;
180216;1400;32,1917;
180216;1500;32,65;
180216;1600;32,5583;
180216;1700;32,2583;
180216;1800;30,5667;
180216;1900;28,5333;
180216;2000;25,6083;
180216;2100;23,925;
180216;2200;22,875;
180216;2300;21,9583;
180217;0000;21,5167;
180217;0100;20,7917;
180217;0200;19,3333;
180217;0300;18,9;
180217;0400;18,4833;
180217;0500;17,8667;
180217;0600;17,5083;
180217;0700;17,4167;
180217;0800;19,1583;
180217;0900;22,1083;
180217;1000;24,7583;
180217;1100;27,0083;
180217;1200;29,35;
180217;1300;30,4667;
180217;1400;31,3583;
180217;1500;31,8333;
180217;1600;31,5727;
180217;1700;31,0417;
180217;1800;30,3167;
180217;1900;28,8167;
180217;2000;25,7833;
180217;2100;23,6;
180217;2200;22,3583;
180217;2300;21,4167;
180218;0000;20,7583;
180218;0100;20,0667;
180218;0200;18,7083;
180218;0300;17,2833;
180218;0400;16,7417;
180218;0500;16,375;
180218;0600;15,6833;
180218;0700;15,3583;
180218;0800;17,075;
180218;0900;19,6667;
180218;1000;22,4583;
180218;1100;25,625;
180218;1200;27,675;
180218;1300;28,7167;
180218;1400;29,7083;
180218;1500;30,8333;
180218;1600;31,0001;
180218;1700;30,95;
180218;1800;29,375;
180218;1900;26,6;
180218;2000;24,4167;
180218;2100;22,6083;
180218;2200;21,2417;
180218;2300;20,3833;
180219;0000;19,6091;
180219;0100;19,675;
180219;0200;19,275;
180219;0300;18,7417;
180219;0400;17,8;
180219;0500;16,25;
180219;0600;16,0583;
180219;0700;15,9683;
180219;0800;17,2167;
180219;0900;18,5333;
180219;1000;21,2333;
180219;1100;23,1417;
180219;1200;25,425;
180219;1300;27,2083;
180219;1400;28,1417;
180219;1500;28,6833;
180219;1600;28,6;
180219;1700;28,3583;
180219;1800;27,1583;
180219;1900;24,9083;
180219;2000;22,425;
180219;2100;20,45;
180219;2200;19,2333;
180219;2300;19,2047;
180220;0000;18,8201;
180220;0100;18,3833;
180220;0200;17,8583;
180220;0300;17,8667;
180220;0400;17,6083;
180220;0500;17,2083;
180220;0600;17,25;
180220;0700;16,9167;
180220;0800;17,9667;
180220;0900;19,5667;
180220;1000;21,575;
180220;1100;23,7833;
180220;1200;26,0917;
180220;1300;28,3917;
180220;1400;29,1901;
180220;1500;29,875;
180220;1600;30,5667;
180220;1700;30,2333;
180220;1800;30,1417;
180220;1900;28,5;
180220;2000;26,1417;
180220;2100;24,875;
180220;2200;23,4;
180220;2300;22,5417;
180221;0000;21,8083;
180221;0100;21,1667;
180221;0200;20,5917;
180221;0300;20,2583;
180221;0400;19,5833;
180221;0500;18,85;
180221;0600;18,5417;
180221;0700;18,1083;
180221;0800;20,1833;
180221;0900;22,8917;
180221;1000;24,4333;
180221;1100;26,9;
180221;1200;28,675;
180221;1300;30,2833;
180221;1400;31,225;
180221;1500;32,0333;
180221;1600;32,35;
180221;1700;31,8583;
180221;1800;30,4583;
180221;1900;28,3833;
180221;2000;25,7333;
180221;2100;23,8167;
180221;2200;22,9833;
180221;2300;22,2935;
180222;0000;21,9333;
180222;0100;21,7167;
180222;0200;20,8167;
180222;0300;20,1417;
180222;0400;19,4167;
180222;0500;18,45;
180222;0600;18,1417;
180222;0700;18,025;
180222;0800;20,275;
180222;0900;22,2417;
180222;1000;25,175;
180222;1100;27,5083;
180222;1200;29,1917;
180222;1300;30,1583;
180222;1400;31,3333;
180222;1500;32,2167;
180222;1600;31,6417;
180222;1700;30,9833;
180222;1800;29,7583;
180222;1900;27,2833;
180222;2000;24,4917;
180222;2100;22,4833;
180222;2200;21,325;
180222;2300;20,3833;
180223;0000;19,9833;
180223;0100;19,3167;
180223;0200;18,7167;
180223;0300;18,025;
180223;0400;17,85;
180223;0500;17,2333;
180223;0600;16,8167;
180223;0700;16,7833;
180223;0800;18,4417;
180223;0900;21,2083;
180223;1000;22,0417;
180223;1100;25,3;
180223;1200;26,2333;
180223;1300;27,9667;
180223;1400;28,5917;
180223;1500;28,9417;
180223;1600;28,8909;
180223;1700;28,4917;
180223;1800;28,3667;
180223;1900;26,675;
180223;2000;23,8417;
180223;2100;22,2917;
180223;2200;21,6;
180223;2300;20,8083;
180224;0000;20,15;
180224;0100;19,7;
180224;0200;19,2667;
180224;0300;18,525;
180224;0400;17,9083;
180224;0500;17,5167;
180224;0600;17,1167;
180224;0700;16,775;
180224;0800;18,1917;
180224;0900;20,9833;
180224;1000;23,1667;
180224;1100;24,8083;
180224;1200;26,95;
180224;1300;28,3417;
180224;1400;29,0917;
180224;1500;29,2917;
180224;1600;29,525;
