FECHA (YYMMDD);HORA (HHMM);;
180723;1000;3,63379;
180723;1100;7,33333;
180723;1200;10,15;
180723;1300;12,4667;
180723;1400;15,0583;
180723;1500;16,075;
180723;1600;17,2417;
180723;1700;17,2;
180723;1800;15,0837;
180723;1900;11,1002;
180723;2000;8,45833;
180723;2100;7,04342;
180723;2200;5,84332;
180723;2300;4,73489;
180724;0000;3,51741;
180724;0100;3,14236;
180724;0200;2,57565;
180724;0300;1,7003;
180724;0400;1,06694;
180724;0500;0,616793;
180724;0600;0,266724;
180724;0700;-0,341719;
180724;0800;-0,333379;
180724;0900;1,09183;
180724;1000;6,16722;
180724;1100;9,75926;
180724;1200;11,675;
180724;1300;13,1917;
180724;1400;14,9167;
180724;1500;15,75;
180724;1600;15,5583;
180724;1700;14,5833;
180724;1800;12,8083;
180724;1900;10,3448;
180724;2000;8,28625;
180724;2100;6,78471;
180724;2200;5,62628;
180724;2300;4,85119;
180725;0000;3,94222;
180725;0100;3,1255;
180725;0200;2,80879;
180725;0300;2,10041;
180725;0400;1,46685;
180725;0500;1,09183;
180725;0600;0,733401;
180725;0700;0,350029;
180725;0800;-0,300023;
180725;0900;1,52507;
180725;1000;5,92519;
180725;1100;9,85019;
180725;1200;13,8583;
180725;1300;16,7;
180725;1400;19,4;
180725;1500;20,2917;
180725;1600;21,0833;
180725;1700;20,6667;
180725;1800;17,6968;
180725;1900;13,9357;
180725;2000;11,1105;
180725;2100;9,36867;
180725;2200;8,10184;
180725;2300;8,07664;
180726;0000;7,00906;
180726;0100;5,99231;
180726;0200;4,94222;
180726;0300;4,15879;
180726;0400;3,45018;
180726;0500;2,91681;
180726;0600;2,44176;
180726;0700;1,98335;
180726;0800;1,56667;
180726;0900;2,94254;
180726;1000;5,90165;
180726;1100;9,33644;
180726;1200;12,725;
180726;1300;14,9083;
180726;1400;15,8;
180726;1500;16,1417;
180726;1600;15,825;
180726;1700;12,9833;
180726;1800;9,925;
180726;1900;8,01833;
180726;2000;6,56741;
180726;2100;5,75;
180726;2200;5,825;
180726;2300;5,95;
180727;0000;5,85834;
180727;0100;5,92528;
180727;0200;5,91667;
180727;0300;5,85834;
180727;0400;5,78333;
180727;0500;5,74167;
180727;0600;5,46667;
180727;0700;5,23333;
180727;0800;5,05;
180727;0900;5,20139;
180727;1000;5,27628;
180727;1100;5,75119;
180727;1200;6,58443;
180727;1300;6,85;
180727;1400;6,9;
180727;1500;7,30833;
180727;1600;8,375;
180727;1700;8,36667;
180727;1800;7,99222;
180727;1900;7,57545;
180727;2000;7,25037;
180727;2100;6,15028;
180727;2200;5,43351;
180727;2300;4,76676;
180728;0000;4,83333;
180728;0100;4,16007;
180728;0200;3,23415;
180728;0300;2,43411;
180728;0400;1,91704;
180728;0500;1,36701;
180728;0600;0,800161;
180728;0700;0,491741;
180728;0800;0,141701;
180728;0900;1,04192;
180728;1000;2,38379;
180728;1100;5,05915;
180728;1200;9,11667;
180728;1300;11,8583;
180728;1400;13,05;
180728;1500;13,8167;
180728;1600;14,3583;
180728;1700;14,4417;
180728;1800;12,725;
180728;1900;9,91685;
180728;2000;7,91667;
180728;2100;7,46007;
180728;2200;6,40165;
180728;2300;4,58488;
180729;0000;4,23479;
180729;0100;4,15137;
180729;0200;2,91731;
180729;0300;2,67559;
180729;0400;2,02555;
180729;0500;1,50025;
180729;0600;1,22523;
180729;0700;0,708436;
180729;0800;0,858424;
180729;0900;2,00865;
180729;1000;3,46695;
180729;1100;5,31713;
180729;1200;9,60834;
180729;1300;11,025;
180729;1400;12,15;
180729;1500;12,6333;
180729;1600;13,2083;
180729;1700;13,125;
180729;1800;11,9667;
180729;1900;9,33644;
180729;2000;7,11813;
180729;2100;6,26804;
180729;2200;5,65961;
180729;2300;4,60119;
180730;0000;3,49222;
180730;0100;3,13383;
180730;0200;2,29213;
180730;0300;1,63354;
180730;0400;1,23351;
180730;0500;0,72508;
180730;0600;0,283367;
180730;0700;-0,116674;
180730;0800;-0,458356;
180730;0900;1,21674;
180730;1000;4,97518;
180730;1100;8,40851;
180730;1200;11,2083;
180730;1300;13,25;
180730;1400;14,7;
180730;1500;16,525;
180730;1600;17,0333;
180730;1700;16,6667;
180730;1800;15,025;
180730;1900;11,9524;
180730;2000;9,2272;
180730;2100;7,84267;
180730;2200;6,66759;
180730;2300;5,33415;
180731;0000;4,31741;
180731;0100;3,54199;
180731;0200;2,89194;
180731;0300;2,2169;
180731;0400;1,58342;
180731;0500;0,858367;
180731;0600;0,433344;
180731;0700;0,0833348;
180731;0800;-0,00833333;
180731;0900;1,74211;
180731;1000;5,44332;
180731;1100;8,46979;
180731;1200;11,5083;
180731;1300;14,386;
180731;1400;15,7526;
180731;1500;16,6833;
180731;1600;17,475;
180731;1700;17,0083;
180731;1800;14,6601;
180731;1900;11,9933;
180731;2000;10,1765;
180731;2100;8,55962;
180731;2200;7,33388;
180731;2300;6,40046;
180801;0000;5,56704;
180801;0100;4,21694;
180801;0200;3,27509;
180801;0300;2,59172;
180801;0400;1,925;
180801;0500;1,54204;
180801;0600;1,15868;
180801;0700;0,758494;
180801;0800;0,458408;
180801;0900;2,21722;
180801;1000;5,30934;
180801;1100;8,99167;
180801;1200;12,4833;
180801;1300;14,15;
180801;1400;15,2;
180801;1500;15,8583;
180801;1600;15,6583;
180801;1700;14,3583;
180801;1800;12,55;
180801;1900;10,7175;
180801;2000;8,93405;
180801;2100;7,2336;
180801;2200;5,94186;
180801;2300;5,01676;
180802;0000;4,00833;
180802;0100;3,26754;
180802;0200;2,59249;
180802;0300;1,91706;
180802;0400;1,4087;
180802;0500;1,00034;
180802;0600;0,775159;
180802;0700;0,791815;
180802;0800;2,61721;
180802;0900;3,91717;
180802;1000;4,42591;
180802;1100;3,85041;
180802;1200;5,1424;
180802;1300;5,9173;
180802;1400;6,29167;
180802;1500;6,80833;
180802;1600;7,19167;
180802;1700;6,975;
180802;1800;6,71685;
180802;1900;6,61675;
180802;2000;6,775;
180802;2100;6,71007;
180802;2200;6,22665;
180802;2300;5,76823;
180803;0000;5,56814;
180803;0100;5,51804;
180803;0200;5,6013;
180803;0300;5,46786;
180803;0400;5,04277;
180803;0500;4,03434;
180803;0600;3,03379;
180803;0700;2,01708;
180803;0800;1,41685;
180803;0900;2,84199;
180803;1000;5,56722;
180803;1100;8,45091;
180803;1200;10,1924;
180803;1300;11,875;
180803;1400;13,6667;
180803;1500;15,3182;
180803;1600;15,4182;
180803;1700;15,3917;
180803;1800;14,4917;
180803;1900;11,1114;
180803;2000;8,51126;
180803;2100;7,42638;
180803;2200;6,25128;
180803;2300;5,57619;
180804;0000;4,1511;
180804;0100;3,40051;
180804;0200;2,78379;
180804;0300;2,06708;
180804;0400;1,08351;
180804;0500;0,841747;
180804;0600;0,550069;
180804;0700;0,00833423;
180804;0800;-0,175011;
180804;0900;1,41674;
180804;1000;5,56686;
180804;1100;9,80019;
180804;1200;12,825;
180804;1300;15,3417;
180804;1400;15,8417;
180804;1500;16,5583;
180804;1600;15,2333;
180804;1700;14,9667;
180804;1800;13,3776;
180804;1900;11,9691;
180804;2000;10,3605;
180804;2100;9,46034;
180804;2200;9,12683;
180804;2300;8,82664;
180805;0000;8,49239;
180805;0100;8,24295;
180805;0200;7,71722;
180805;0300;7,25879;
180805;0400;6,71703;
180805;0500;6,35027;
180805;0600;6,40019;
180805;0700;6,32509;
180805;0800;6,68333;
180805;0900;6,97674;
180805;1000;8,9283;
180805;1100;12,9614;
180805;1200;15,1112;
180805;1300;15,9083;
180805;1400;15,95;
180805;1500;16,075;
180805;1600;16,475;
180805;1700;16,775;
180805;1800;15,6083;
180805;1900;13,7934;
180805;2000;12,0098;
180805;2100;10,768;
180805;2200;10,0678;
180805;2300;9,90091;
180806;0000;9,7924;
180806;0100;9,42555;
180806;0200;9,6337;
180806;0300;9,06685;
180806;0400;8,98334;
180806;0500;7,35174;
180806;0600;7,17665;
180806;0700;7,07655;
180806;0800;7,69314;
180806;0900;8,40274;
180806;1000;9,84424;
180806;1100;10,9774;
180806;1200;12,0939;
180806;1300;13,9437;
180806;1400;14,9601;
180806;1500;15,6599;
180806;1600;15,5765;
180806;1700;15,3513;
180806;1800;14,2678;
180806;1900;13,0592;
180806;2000;12,2257;
180806;2100;10,7339;
180806;2200;9,20833;
180806;2300;9,56667;
180807;0000;9,68333;
180807;0100;9,51181;
180807;0200;9,39999;
180807;0300;9,06667;
180807;0400;8,96126;
180807;0500;7,75;
180807;0600;6,90833;
180807;0700;6,79167;
180807;0800;6,03443;
180807;0900;6,89268;
180807;1000;8,95;
180807;1100;10,0333;
180807;1200;11,625;
180807;1300;12,225;
180807;1400;12,6;
180807;1500;13,4667;
180807;1600;13,9;
180807;1700;13,9583;
180807;1800;13,4583;
180807;1900;10,6502;
180807;2000;9,27499;
180807;2100;9,04515;
180807;2200;8,16997;
180807;2300;6,81823;
180808;0000;5,45979;
180808;0100;4,53471;
180808;0200;3,65064;
180808;0300;3,03392;
180808;0400;2,36722;
180808;0500;1,55858;
180808;0600;1,08356;
180808;0700;0,858437;
180808;0800;0,266713;
180808;0900;3,40865;
180808;1000;6,91722;
180808;1100;9,75925;
180808;1200;12,85;
180808;1300;15,475;
180808;1400;18,125;
180808;1500;19,5083;
180808;1600;20,5917;
180808;1700;21,1818;
180808;1800;20,4649;
180808;1900;16,1979;
180808;2000;12,8612;
180808;2100;11,2027;
180808;2200;9,60257;
180808;2300;8,66905;
180809;0000;7,6761;
180809;0100;7,73434;
180809;0200;6,52592;
180809;0300;6,3175;
180809;0400;6,37573;
180809;0500;6,12564;
180809;0600;5,18388;
180809;0700;4,66713;
180809;0800;4,49203;
180809;0900;8,99222;
180809;1000;14,7671;
180809;1100;19,2921;
180809;1200;21,1;
180809;1300;22,9083;
180809;1400;24,3333;
180809;1500;25,2333;
180809;1600;24,375;
180809;1700;23,1667;
180809;1800;20,725;
180809;1900;17,9965;
180809;2000;16,3711;
180809;2100;15,5437;
180809;2200;14,6768;
180809;2300;13,5349;
180810;0000;12,4265;
180810;0100;10,668;
180810;0200;9,91777;
180810;0300;8,71758;
180810;0400;7,95869;
180810;0500;7,51694;
180810;0600;6,75851;
180810;0700;6,15009;
180810;0800;6,26667;
180810;0900;8,61182;
180810;1000;12,4283;
180810;1100;14,7948;
180810;1200;16,7309;
180810;1300;19,1917;
180810;1400;20,9917;
180810;1500;21,8417;
180810;1600;22,2417;
180810;1700;21,8667;
180810;1800;20,4333;
180810;1900;18,1283;
180810;2000;16,7196;
180810;2100;15,1846;
180810;2200;13,5761;
180810;2300;12,2926;
180811;0000;11,609;
180811;0100;11,0838;
180811;0200;10,4421;
180811;0300;10,0835;
180811;0400;9,25833;
180811;0500;8,91258;
180811;0600;8,7533;
180811;0700;8,20311;
180811;0800;7,62646;
180811;0900;9,94441;
180811;1000;11,8193;
180811;1100;13,9583;
180811;1200;17;
180811;1300;19,225;
180811;1400;19,5667;
180811;1500;19,8333;
180811;1600;18,9167;
180811;1700;17,0917;
180811;1800;15,5833;
180811;1900;14,2167;
180811;2000;13,1007;
180811;2100;12,1673;
180811;2200;11,5004;
180811;2300;10,5585;
180812;0000;9,68333;
180812;0100;8,86182;
180812;0200;8,49496;
180812;0300;7,74323;
180812;0400;6,90147;
180812;0500;6,1847;
180812;0600;6,04295;
180812;0700;6,28452;
180812;0800;6,19277;
180812;0900;7,48434;
180812;1000;10,45;
180812;1100;12,3417;
180812;1200;13,475;
180812;1300;15,6583;
180812;1400;16,2333;
180812;1500;17,325;
180812;1600;17,3167;
180812;1700;16,225;
180812;1800;15,3417;
180812;1900;13,975;
180812;2000;12,7;
180812;2100;11,55;
180812;2200;10,2917;
180812;2300;9,27499;
180813;0000;8,64168;
180813;0100;7,86667;
180813;0200;7,01667;
180813;0300;6,71667;
180813;0400;6,99167;
180813;0500;6,70002;
180813;0600;6,44167;
180813;0700;6,1925;
180813;0800;6,0424;
180813;0900;6,43397;
180813;1000;7,30055;
180813;1100;10;
180813;1200;12,7417;
180813;1300;14,225;
180813;1400;14,9583;
180813;1500;15,6417;
180813;1600;16,1;
180813;1700;15,7917;
180813;1800;14,75;
180813;1900;12,825;
180813;2000;11,2862;
180813;2100;9,98608;
180813;2200;8,58589;
180813;2300;7,41786;
180814;0000;6,3261;
180814;0100;5,47601;
180814;0200;4,70924;
180814;0300;3,95041;
180814;0400;3,3587;
180814;0500;2,93365;
180814;0600;2,6086;
180814;0700;2,1169;
180814;0800;2,45851;
180814;0900;5,0586;
180814;1000;7,97518;
180814;1100;11,4583;
180814;1200;14,1;
180814;1300;16,175;
180814;1400;18,2083;
180814;1500;20,1417;
180814;1600;21,3583;
180814;1700;20,925;
180814;1800;19,6083;
180814;1900;15,8024;
180814;2000;13,6522;
180814;2100;11,977;
180814;2200;10,3927;
180814;2300;8,99332;
180815;0000;7,80074;
180815;0100;7,95064;
180815;0200;7,40055;
180815;0300;6,89213;
180815;0400;6,26703;
180815;0500;5,99194;
180815;0600;5,26685;
180815;0700;4,86676;
180815;0800;4,875;
180815;0900;7,36841;
180815;1000;11,445;
180815;1100;15,225;
180815;1200;18,225;
180815;1300;20,1417;
180815;1400;22,6417;
180815;1500;24,125;
180815;1600;24,3333;
180815;1700;23,2833;
180815;1800;21,725;
180815;1900;17,9283;
180815;2000;14,7598;
180815;2100;12,8346;
180815;2200;11,9678;
180815;2300;11,5092;
180816;0000;9,68407;
180816;0100;9,33388;
180816;0200;8,17537;
180816;0300;7,33342;
180816;0400;6,70833;
180816;0500;6,12674;
180816;0600;5,83498;
180816;0700;5,61823;
180816;0800;5,59313;
180816;0900;8,38608;
180816;1000;11,3859;
180816;1100;15,8917;
180816;1200;17,9833;
180816;1300;20,1917;
180816;1400;21,2667;
180816;1500;22,2667;
180816;1600;22,7417;
180816;1700;22,1833;
180816;1800;19,625;
180816;1900;17,3083;
180816;2000;15,284;
180816;2100;13,5923;
180816;2200;12,0671;
180816;2300;11,1502;
180817;0000;9,7;
180817;0100;9,22015;
180817;0200;8,76997;
180817;0300;8,43645;
180817;0400;8,39999;
180817;0500;8,76668;
180817;0600;8,01091;
180817;0700;7,64286;
180817;0800;7,88443;
180817;0900;8,61868;
180817;1000;11,2101;
180817;1100;13,0833;
180817;1200;15,0667;
180817;1300;15,7167;
180817;1400;17,1417;
180817;1500;18,2833;
180817;1600;16,7667;
180817;1700;15,3833;
180817;1800;14,3833;
180817;1900;13,1917;
180817;2000;12,4667;
180817;2100;12,1535;
180817;2200;11,8917;
180817;2300;11,5031;
180818;0000;11,1529;
180818;0100;10,836;
180818;0200;10,6359;
180818;0300;10,2607;
180818;0400;9,93333;
180818;0500;9,86667;
180818;0600;9,39999;
180818;0700;9,10834;
180818;0800;8,80833;
180818;0900;9,11667;
180818;1000;9,93333;
180818;1100;10,625;
180818;1200;11,9583;
180818;1300;13,0833;
180818;1400;13,1417;
180818;1500;13,525;
180818;1600;13,6583;
180818;1700;13,4333;
180818;1800;12,8167;
180818;1900;11,2417;
180818;2000;9,80833;
180818;2100;8,64168;
180818;2200;7,29295;
180818;2300;6,32619;
180819;0000;5,0011;
180819;0100;4,21767;
180819;0200;3,53379;
180819;0300;2,85874;
180819;0400;2,59204;
180819;0500;1,84183;
180819;0600;1,25014;
180819;0700;0,875057;
180819;0800;0,683379;
180819;0900;4,07527;
180819;1000;6,75018;
180819;1100;8,84167;
180819;1200;11,7833;
180819;1300;14,3167;
180819;1400;17,05;
180819;1500;17,85;
180819;1600;18,4917;
180819;1700;18,0667;
180819;1800;16,9083;
180819;1900;14,0167;
180819;2000;11,8022;
180819;2100;9,89369;
180819;2200;8,18517;
180819;2300;7,25916;
180820;0000;5,8674;
180820;0100;5,87564;
180820;0200;4,70888;
180820;0300;4,19213;
180820;0400;3,27518;
180820;0500;2,51681;
180820;0600;2,26676;
180820;0700;1,51669;
180820;0800;1,775;
180820;0900;6,26841;
180820;1000;10,845;
180820;1100;12,9031;
180820;1200;16,4333;
180820;1300;19,2417;
180820;1400;21,575;
180820;1500;22,3909;
180820;1600;22,6333;
180820;1700;21,5083;
180820;1800;19,15;
180820;1900;15,625;
180820;2000;13,1515;
180820;2100;11,6263;
180820;2200;10,1511;
180820;2300;8,43425;
180821;0000;7,52537;
180821;0100;6,7086;
180821;0200;5,95018;
180821;0300;5,30842;
180821;0400;4,83333;
180821;0500;4,31841;
180821;0600;3,17582;
180821;0700;2,97578;
180821;0800;3,55906;
180821;0900;7,29305;
180821;1000;10,8526;
180821;1100;14,55;
180821;1200;17,925;
180821;1300;20,45;
180821;1400;21,95;
180821;1500;20,7;
180821;1600;16,4833;
180821;1700;16,45;
180821;1800;15;
180821;1900;11,825;
180821;2000;9,90906;
180821;2100;8,72556;
180821;2200;7,13351;
180821;2300;6,10009;
180822;0000;5,24167;
180822;0100;4,72674;
180822;0200;4,00998;
180822;0300;3,53411;
180822;0400;3,3674;
180822;0500;3,11736;
180822;0600;3,25897;
180822;0700;3,11726;
180822;0800;3,53388;
180822;0900;4,35101;
180822;1000;6,02592;
180822;1100;7,43333;
180822;1200;9,04167;
180822;1300;10,5263;
180822;1400;9,19167;
180822;1500;9,51666;
180822;1600;8,75;
180822;1700;8,79222;
180822;1800;8,1837;
180822;1900;7,62509;
180822;2000;7,25833;
180822;2100;7,17674;
180822;2200;7,15165;
180822;2300;6,70988;
180823;0000;6,41814;
180823;0100;6,00137;
180823;0200;5,22628;
180823;0300;5,42619;
180823;0400;6,2261;
180823;0500;6,59267;
180823;0600;6,40092;
180823;0700;6,17583;
180823;0800;6,5174;
180823;0900;6,83398;
180823;1000;7,32555;
180823;1100;7,68378;
180823;1200;8,33406;
180823;1300;9,39168;
180823;1400;12,3333;
180823;1500;13,1333;
180823;1600;11,225;
180823;1700;6,425;
180823;1800;4,80001;
180823;1900;4,925;
180823;2000;5,025;
180823;2100;4,90833;
180823;2200;4,38462;
180823;2300;3,70892;
180824;0000;2,59222;
180824;0100;1,55025;
180824;0200;0,941781;
180824;0300;0,508436;
180824;0400;-0,14169;
180824;0500;-0,60008;
180824;0600;-0,883402;
180824;0700;-1,09179;
180824;0800;-0,758379;
180824;0900;1,4834;
180824;1000;4,31667;
180824;1100;7,04167;
180824;1200;9,34167;
180824;1300;11,4917;
180824;1400;13,3;
180824;1500;14,5;
180824;1600;15,4417;
180824;1700;15,9667;
180824;1800;14,9;
180824;1900;12,4;
180824;2000;10,6105;
180824;2100;8,31868;
180824;2200;6,75925;
180824;2300;5,52583;
180825;0000;5,05906;
180825;0100;4,11731;
180825;0200;3,40028;
180825;0300;2,53356;
180825;0400;2,46685;
180825;0500;1,8834;
180825;0600;1,25005;
180825;0700;0,750011;
180825;0800;1,10833;
180825;0900;4,99341;
180825;1000;7,60999;
180825;1100;10,65;
180825;1200;13,8417;
180825;1300;16,3417;
180825;1400;18,7417;
180825;1500;19,925;
180825;1600;20,0333;
180825;1700;20,2167;
180825;1800;18,95;
180825;1900;15,86;
180825;2000;12,6432;
180825;2100;11,418;
180825;2200;10,9178;
180825;2300;9,45091;
180826;0000;7,9837;
180826;0100;6,8336;
180826;0200;6,57518;
180826;0300;5,91676;
180826;0400;5,43333;
180826;0500;5,15174;
180826;0600;4,71832;
180826;0700;4,21822;
180826;0800;4,11813;
180826;0900;10,7278;
180826;1000;14,7417;
180826;1100;17,1917;
180826;1200;20,8167;
180826;1300;24,05;
180826;1400;25,9333;
180826;1500;26,6333;
180826;1600;26,3333;
180826;1700;25,2917;
180826;1800;23,65;
180826;1900;20,5167;
180826;2000;17,4515;
180826;2100;15,0089;
180826;2200;13,6254;
180826;2300;11,5669;
180827;0000;10,225;
180827;0100;9,27847;
180827;0200;8,81996;
180827;0300;8,19478;
180827;0400;7,3848;
180827;0500;6,7097;
180827;0600;5,22628;
180827;0700;5,65952;
180827;0800;6,3761;
180827;0900;6,55933;
180827;1000;7,14259;
180827;1100;8,12665;
180827;1200;9,40834;
180827;1300;12,0583;
180827;1400;13,6333;
180827;1500;14,2083;
180827;1600;13,4083;
180827;1700;12,6333;
180827;1800;11,5;
180827;1900;9,72501;
180827;2000;8,80833;
180827;2100;8,07846;
180827;2200;7,52664;
180827;2300;6,94322;
180828;0000;6,95145;
180828;0100;7,16802;
180828;0200;7,40961;
180828;0300;7,28452;
180828;0400;6,49277;
180828;0500;5,96767;
180828;0600;5,96758;
180828;0700;6,14249;
180828;0800;6,18406;
180828;0900;6,12564;
180828;1000;6,43388;
180828;1100;7,30046;
180828;1200;8,98407;
180828;1300;11,8917;
180828;1400;14,6833;
180828;1500;16,3667;
180828;1600;17,2667;
180828;1700;17,3917;
180828;1800;16,875;
180828;1900;14,3614;
180828;2000;12,3612;
180828;2100;11,1444;
180828;2200;9,50256;
180828;2300;9,31071;
180829;0000;8,24387;
180829;0100;7,09267;
180829;0200;6,36758;
180829;0300;6,55083;
180829;0400;6,15073;
180829;0500;5,73397;
180829;0600;5,29222;
180829;0700;5,21712;
180829;0800;5,25037;
180829;0900;5,78361;
180829;1000;9,14204;
180829;1100;12,525;
180829;1200;15,2333;
180829;1300;17,1818;
180829;1400;18,0333;
180829;1500;18,5667;
180829;1600;18,825;
180829;1700;16,9333;
180829;1800;14,8417;
180829;1900;12,9167;
180829;2000;11,4605;
180829;2100;11,1833;
180829;2200;11,3583;
180829;2300;11,1266;
180830;0000;10,5765;
180830;0100;9,81795;
180830;0200;9,4261;
180830;0300;8,95924;
180830;0400;8,57573;
180830;0500;8,70056;
180830;0600;8,59204;
180830;0700;8,43352;
180830;0800;8,75;
180830;0900;9,97015;
180830;1000;11,27;
180830;1100;13;
180830;1200;13,9;
180830;1300;14,2333;
180830;1400;15,5583;
180830;1500;16,6833;
180830;1600;16,7833;
180830;1700;16,1333;
180830;1800;14,85;
180830;1900;13,5083;
180830;2000;12,0917;
180830;2100;10,8667;
180830;2200;9,90942;
180830;2300;9,35925;
180831;0000;8,63406;
180831;0100;8,15833;
180831;0200;8,40004;
180831;0300;8,35834;
180831;0400;8,48334;
180831;0500;8,58333;
180831;0600;8,88333;
180831;0700;8,82811;
180831;0800;8,72794;
180831;0900;9,26668;
180831;1000;9,67757;
180831;1100;9,60834;
180831;1200;11,2833;
180831;1300;11,625;
180831;1400;11,775;
180831;1500;12,4083;
180831;1600;12,6417;
180831;1700;12,4333;
180831;1800;12,0083;
180831;1900;11,325;
180831;2000;11,0167;
180831;2100;10,5423;
180831;2200;9,5587;
180831;2300;8,85019;
180901;0000;8,375;
180901;0100;8,81667;
180901;0200;8,95;
180901;0300;8,19167;
180901;0400;7,43333;
180901;0500;6,475;
180901;0600;7,525;
180901;0700;7,825;
180901;0800;7,96667;
180901;0900;8,99167;
180901;1000;10,6;
180901;1100;12,6917;
180901;1200;14,6917;
180901;1300;16,35;
180901;1400;17,45;
180901;1500;18,275;
180901;1600;18,75;
180901;1700;18,2;
180901;1800;16,8167;
180901;1900;15,1083;
180901;2000;13,1417;
180901;2100;11,4667;
180901;2200;10,3583;
180901;2300;9,66667;
180902;0000;9,075;
180902;0100;8,31667;
180902;0200;7,19167;
180902;0300;6,45;
180902;0400;5,775;
180902;0500;5,51667;
180902;0600;4,95834;
180902;0700;4,48334;
180902;0800;4,95834;
180902;0900;8,72501;
180902;1000;12,4083;
180902;1100;16,1;
180902;1200;18,0833;
180902;1300;19,875;
180902;1400;21,2917;
180902;1500;22,425;
180902;1600;22,4167;
180902;1700;21,9833;
180902;1800;20,9417;
180902;1900;18,45;
180902;2000;15,8417;
180902;2100;14,8583;
180902;2200;12,8;
180902;2300;11,3333;
180903;0000;9,625;
180903;0100;9,05;
180903;0200;8,21666;
180903;0300;7,23333;
180903;0400;6,225;
180903;0500;5,66666;
180903;0600;5,125;
180903;0700;4,70834;
180903;0800;5,79166;
180903;0900;10,0167;
180903;1000;13,775;
180903;1100;16,5917;
180903;1200;20,5917;
180903;1300;23,5667;
180903;1400;25,3917;
180903;1500;26,9833;
180903;1600;27,9417;
180903;1700;28,0917;
180903;1800;26,825;
180903;1900;23,0583;
180903;2000;19,6667;
180903;2100;16,7167;
180903;2200;14,7333;
180903;2300;13,3333;
180904;0000;12,0917;
180904;0100;10,5833;
180904;0200;9,78334;
180904;0300;8,7;
180904;0400;7,60834;
180904;0500;6,95;
180904;0600;6,73333;
180904;0700;6,575;
180904;0800;7,625;
180904;0900;13,275;
180904;1000;17,4167;
180904;1100;20,8917;
180904;1200;24,2417;
180904;1300;27,225;
180904;1400;29,7417;
180904;1500;29,6;
180904;1600;27,8;
180904;1700;25,5333;
180904;1800;21,9417;
180904;1900;17,7667;
180904;2000;15,65;
180904;2100;14,1;
180904;2200;12,6667;
180904;2300;11,5917;
180905;0000;10,8;
180905;0100;10,0833;
180905;0200;9,22501;
180905;0300;8,91667;
180905;0400;9,22501;
180905;0500;9,56667;
180905;0600;9,60834;
180905;0700;9,675;
180905;0800;9,89166;
180905;0900;10,4;
180905;1000;10,5917;
180905;1100;11,1;
180905;1200;11,9833;
180905;1300;13,875;
180905;1400;15,4;
180905;1500;15,35;
180905;1600;15,1333;
180905;1700;14,6083;
180905;1800;14,0667;
180905;1900;12,9;
180905;2000;11,9833;
180905;2100;11,3333;
180905;2200;10,5833;
180905;2300;9,50833;
180906;0000;8,72501;
180906;0100;7,65833;
180906;0200;7,225;
180906;0300;6,625;
180906;0400;5,875;
180906;0500;5,65;
180906;0600;5,73334;
180906;0700;5,275;
180906;0800;5,64167;
180906;0900;7,79167;
180906;1000;9,52499;
180906;1100;11,2833;
180906;1200;13,3667;
180906;1300;16,1667;
180906;1400;18,4917;
180906;1500;20,325;
180906;1600;20,8417;
180906;1700;20,6083;
180906;1800;19,7083;
180906;1900;17,3583;
180906;2000;15,525;
180906;2100;13,9083;
180906;2200;12,2083;
180906;2300;10,5583;
180907;0000;9,76666;
180907;0100;9,075;
180907;0200;8,125;
180907;0300;7,35;
180907;0400;6,825;
180907;0500;6,20834;
180907;0600;5,7;
180907;0700;5,625;
180907;0800;6,39167;
180907;0900;9,85001;
180907;1000;13,0833;
180907;1100;15,9083;
180907;1200;18,6583;
180907;1300;20,0583;
180907;1400;20,725;
180907;1500;20,8833;
180907;1600;20,8417;
180907;1700;20,5417;
180907;1800;19,525;
180907;1900;17,5667;
180907;2000;15,1917;
180907;2100;13,6167;
180907;2200;12,4917;
180907;2300;11,5333;
180908;0000;9,97501;
180908;0100;9,25;
180908;0200;8,39999;
180908;0300;7,525;
180908;0400;6,975;
180908;0500;6,15833;
180908;0600;5,54166;
180908;0700;4,96667;
180908;0800;6,33334;
180908;0900;9,78334;
180908;1000;12,675;
180908;1100;15,2917;
180908;1200;18,525;
180908;1300;21,0083;
180908;1400;22,7917;
180908;1500;23,5667;
180908;1600;23,875;
180908;1700;23,325;
180908;1800;21,9667;
180908;1900;19,5667;
180908;2000;17,3;
180908;2100;15,2833;
180908;2200;13,5667;
180908;2300;12,475;
180909;0000;10,8333;
180909;0100;9,99167;
180909;0200;9,18333;
180909;0300;8,21666;
180909;0400;7,45;
180909;0500;6,59167;
180909;0600;6,2;
180909;0700;5,625;
180909;0800;6,625;
180909;0900;11,2583;
180909;1000;15,9167;
180909;1100;18,4167;
180909;1200;20,3833;
180909;1300;22,075;
180909;1400;23,5333;
180909;1500;23,8833;
180909;1600;23,5667;
180909;1700;22,55;
180909;1800;20,9583;
180909;1900;19,7083;
180909;2000;17,4333;
180909;2100;15,1167;
180909;2200;13,6167;
180909;2300;12,1167;
180910;0000;11,3917;
180910;0100;10,5833;
180910;0200;9,75;
180910;0300;8,95;
180910;0400;8,20833;
180910;0500;7,55;
180910;0600;7,25833;
180910;0700;7;
180910;0800;8,43333;
180910;0900;12,875;
180910;1000;16,85;
180910;1100;19,5917;
180910;1200;22,0167;
180910;1300;24,4;
180910;1400;26,3583;
